Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Middle East & North Africa,MEA,1180.88466369579,1723.58731304823,2947.6743352372,2959.00565001372,3041.11591436191,3043.98982738887,3079.57414641604,3026.65299243225,3142.5104752268,3158.62577173245,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Middle East & North Africa (excluding high income),MNA,708.968367880495,1024.06037487014,1632.79304798189,1644.1399626316,1725.76220981581,1704.94894688791,1735.86924583321,1714.75244583515,1772.43767715569,1774.50714289671,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Middle East & North Africa (IDA & IBRD countries),TMN,708.968367880495,1024.06037487014,1632.79304798189,1644.1399626316,1725.76220981581,1704.94894688791,1735.86924583321,1714.75244583515,1772.43767715569,1774.50714289671,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Middle income,MIC,636.697850529135,840.039305450174,1921.97062205301,1998.32534698612,2099.7028024632,2195.14264285613,2257.43949735328,2257.7892256157,2449.96633468737,2539.29965110628,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,North America,NAC,12159.6000273163,13981.7548092766,13167.8038885333,13147.6762855506,12944.9476235754,13369.9569948757,13002.3204798508,12637.674456814,12787.7739637312,13163.9581215753,12869.0776772078,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,OECD members,OED,6492.20103958911,7676.59937590095,7795.16674642,7830.20649968911,7807.71406483552,7932.761844625,7742.24320429468,7525.12159227211,7759.69499570034,7741.41523050341,7818.5015953383,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Post-demographic dividend,PST,7470.90250308082,8758.8053751441,8922.53882916664,8949.66621502579,8915.19160184504,9046.22169538481,8842.70209370454,8607.36166075062,8838.81668310329,8850.3603244363,9279.95219710173,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Pre-demographic dividend,PRE,165.872308821832,155.432635507215,231.533756201483,243.304846246594,228.731559545859,225.537037063344,231.940701576053,235.448164394286,248.927975243058,248.842629649776,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Asia,SAS,241.543230299653,344.434241022083,731.866961284765,770.859125367166,808.6660082236,850.99642036007,866.569760355658,805.060143100186,865.596164810107,955.633738487598,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,South Asia (IDA & IBRD),TSA,241.543230299653,344.434241022083,731.866961284765,770.859125367166,808.6660082236,850.99642036007,866.569760355658,805.060143100186,865.596164810107,955.633738487598,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa,SSF,454.779952422793,453.334822667891,433.223357170016,430.030347383089,414.53133174332,417.123622102361,407.544946251955,388.000637352162,391.741775039469,383.029601800076,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa (excluding high income),SSA,454.779952422793,453.334822667891,433.223357170016,430.030347383089,414.53133174332,417.123622102361,407.544946251955,388.000637352162,391.741775039469,383.029601800076,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Sub-Saharan Africa (IDA & IBRD countries),TSS,454.779952422793,453.334822667891,433.223357170016,430.030347383089,414.53133174332,417.123622102361,407.544946251955,388.000637352162,391.741775039469,383.029601800076,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Upper middle income,UMC,916.495782997136,1256.79562428206,3138.39942521373,3268.71477128235,3450.69945752136,3613.995779184,3734.33335948004,3796.35202498456,4154.65055319066,4285.68532159951,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,World,WLD,2092.69867634148,2332.31650321423,3081.56956590781,3137.12434084555,3201.21613700791,3286.86669770056,3292.82125611104,3244.52420865262,3424.45823434302,3485.93775865081,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/15/2025,,,,,,,,,,,,,,,
